AGE,ID_CLIENT,CIBLE,YEARS_EMPLOYED,TOTAL_CREDIT,REMB_MENSUEL,CNT_FAM_MEMBERS,MONTANT_PRIX_BIENS,REVENU_TOTAL,SOURCE_EXTERNE_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_6,FLAG_DOCUMENT_8,TYPE_CONTRAT_Revolving loans,STATUT_FAMILIAL_Married,STATUT_FAMILIAL_Separated,STATUT_FAMILIAL_Single / not married,STATUT_FAMILIAL_Widow,PROPRIETAIRE_BIEN_IMMO_Y,TYPE_REVENUS_Maternity leave,TYPE_REVENUS_Pensioner,TYPE_REVENUS_State servant,TYPE_REVENUS_Unemployed,TYPE_REVENUS_Working,GENRE_M,NIVEAU_EDUCATION_Higher education,NIVEAU_EDUCATION_Incomplete higher,NIVEAU_EDUCATION_Lower secondary,NIVEAU_EDUCATION_Secondary / secondary special,PROPRIETAIRE_VOITURE_Y,nbr_membre
52,391852,0,5,113760.0,7731.0,2.0,90000.0,135000.0,0.4227068905478921,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
40,422463,1,0,592560.0,35937.0,3.0,450000.0,117000.0,0.0069585132739535,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2
41,150730,0,7,248760.0,25618.5,2.0,225000.0,225000.0,0.6187545197773385,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
63,257997,0,-1000,536917.5,30109.5,2.0,463500.0,85500.0,0.546310052459973,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
32,273320,0,8,1046142.0,30717.0,3.0,913500.0,112500.0,0.6537506769161673,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
41,286093,0,10,1125000.0,32895.0,2.0,1125000.0,225000.0,0.653087083529007,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
24,242654,0,0,202500.0,10125.0,1.0,202500.0,67500.0,0.6241918925036816,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
56,354356,0,-1000,272520.0,19957.5,2.0,225000.0,135000.0,0.7086953181009752,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
51,401557,1,6,545040.0,26640.0,2.0,450000.0,225000.0,0.6521302647594861,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
23,184607,0,2,382500.0,19660.5,2.0,382500.0,90000.0,0.2988719943690027,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
29,424504,1,2,238500.0,15385.5,4.0,238500.0,157500.0,0.3065290570086671,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2
43,285506,0,4,163008.0,13009.5,3.0,144000.0,67500.0,0.7289015068383269,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
50,189352,0,-1000,755190.0,29286.0,2.0,675000.0,157500.0,0.3899523446511128,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
56,141533,1,1,521280.0,28408.5,2.0,450000.0,225000.0,0.7373254729128186,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
60,201403,0,-1000,1293502.5,35698.5,2.0,1129500.0,135000.0,0.1604053214783667,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
34,438966,1,9,835380.0,40320.0,3.0,675000.0,270000.0,0.6903509590397512,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,2
51,436273,0,5,675000.0,21906.0,2.0,675000.0,337500.0,0.4094732723541102,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
59,391622,0,5,506889.0,28300.5,1.0,418500.0,315000.0,0.6048995646388593,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
56,213356,0,-1000,276277.5,19777.5,1.0,238500.0,139500.0,0.1596792335026377,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
61,225673,1,-1000,1125171.0,44752.5,1.0,1035000.0,153000.0,0.2042895732021969,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
60,337773,0,-1000,405000.0,20250.0,2.0,405000.0,189000.0,0.6992122597975285,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
28,410920,0,4,414792.0,15502.5,4.0,315000.0,112500.0,0.1889053257345445,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
29,153617,0,3,432661.5,34821.0,4.0,373500.0,112500.0,0.4264840603533513,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
65,371802,0,-1000,253737.0,15651.0,1.0,229500.0,139500.0,0.1542654241327621,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
28,137978,0,5,956574.0,48969.0,2.0,855000.0,225000.0,0.1709795721827971,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
56,394044,0,3,1350000.0,37255.5,2.0,1350000.0,135000.0,0.161563135251071,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
58,362867,0,-1000,300735.0,14598.0,2.0,243000.0,45000.0,0.6286848460146053,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
61,192036,0,-1000,450000.0,23107.5,2.0,450000.0,90000.0,0.7278935115298207,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1
47,340678,0,15,1080000.0,31707.0,2.0,1080000.0,166500.0,0.5603666526174511,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
54,430948,0,11,1125000.0,33025.5,2.0,1125000.0,225000.0,0.6188783161798536,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
47,142083,0,9,675000.0,24930.0,3.0,675000.0,135000.0,0.7261619335007967,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
45,171197,0,3,1046142.0,30586.5,2.0,913500.0,112500.0,0.5392987079289092,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
30,451861,0,5,611095.5,31329.0,3.0,486000.0,148500.0,0.0386340573094832,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
67,329533,0,-1000,95940.0,9342.0,1.0,90000.0,86400.0,0.7253567465276243,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
53,313996,0,7,270000.0,28480.5,2.0,270000.0,171000.0,0.6431080463926885,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1
49,397837,1,1,225000.0,17905.5,2.0,225000.0,112500.0,0.3210628724168965,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
39,162703,0,5,675000.0,43267.5,2.0,675000.0,234000.0,0.6958396722560182,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
39,401912,0,2,360000.0,17640.0,1.0,360000.0,90000.0,0.4570669983542791,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
67,335708,0,-1000,244584.0,13788.0,1.0,193500.0,67500.0,0.7728514783057804,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
46,125003,0,3,835380.0,40320.0,3.0,675000.0,292500.0,0.7425850748099941,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
57,127417,0,-1000,781920.0,23836.5,1.0,675000.0,117000.0,0.4551086738541357,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35,174308,0,3,312768.0,24691.5,2.0,270000.0,90000.0,0.4256819479653785,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
25,352821,0,1,942300.0,30528.0,3.0,675000.0,90000.0,0.1707007858577975,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
37,435939,0,7,279000.0,16857.0,3.0,279000.0,112500.0,0.3848509753397497,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
55,140238,0,-1000,942300.0,27549.0,1.0,675000.0,180000.0,0.7052979052548057,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
36,326468,0,4,709879.5,29043.0,1.0,634500.0,292500.0,0.5889484258226608,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
63,327686,0,-1000,408780.0,14809.5,1.0,337500.0,79200.0,0.4368215194546061,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
38,399993,1,1,659610.0,21406.5,1.0,472500.0,135000.0,0.6470132777674189,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0
26,244137,1,1,227520.0,16618.5,3.0,180000.0,112500.0,0.4309507495791889,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2
29,306476,0,3,900000.0,46602.0,3.0,900000.0,135000.0,0.6543147560766495,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,2
40,307361,0,20,560664.0,20727.0,1.0,468000.0,180000.0,0.5325494178550566,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
57,246915,0,-1000,539100.0,27652.5,2.0,450000.0,112500.0,0.6736121294504197,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
51,373775,0,10,779688.0,31050.0,2.0,630000.0,76500.0,0.077616280373025,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
32,364599,1,4,497520.0,46170.0,3.0,450000.0,180000.0,0.3947434802321367,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,2
23,286579,0,2,545040.0,31288.5,3.0,450000.0,135000.0,0.1764025142860624,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
49,300448,1,3,283500.0,19075.5,2.0,283500.0,247500.0,0.3050575031813044,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
38,334290,0,3,254700.0,16582.5,3.0,225000.0,67500.0,0.4948358508361569,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2
56,324086,0,-1000,1380793.5,71626.5,2.0,1305000.0,301500.0,0.4873432577426596,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
40,172586,0,2,292500.0,14625.0,2.0,292500.0,126000.0,0.5463154724524025,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1
42,409785,0,1,1058148.0,54157.5,1.0,855000.0,225000.0,0.4595425619389825,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
29,403892,0,1,157500.0,12627.0,2.0,157500.0,112500.0,0.7153758764747589,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
29,176658,0,1,360000.0,16911.0,3.0,360000.0,180000.0,0.1942151121136184,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
66,207919,0,-1000,227520.0,14049.0,1.0,180000.0,63000.0,0.607368887425123,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
34,201418,0,7,247275.0,16600.5,2.0,225000.0,180000.0,0.5319070043909884,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
40,130820,0,16,225000.0,12915.0,4.0,225000.0,202500.0,0.5424320249776249,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
54,371645,0,12,545040.0,39627.0,1.0,450000.0,225000.0,0.6177842484979107,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
50,373812,0,5,189000.0,15151.5,1.0,189000.0,117000.0,0.5653489459688117,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
27,236173,0,5,314100.0,12789.0,2.0,225000.0,180000.0,0.1246545877906562,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
32,230032,0,4,1138500.0,33417.0,5.0,1138500.0,112500.0,0.6898599161722861,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
35,138386,0,14,1125000.0,32895.0,4.0,1125000.0,180000.0,0.3099047463002785,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
29,346389,0,4,1456587.0,48136.5,2.0,1305000.0,180000.0,0.7599064536150479,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
59,436864,0,-1000,247500.0,12375.0,1.0,247500.0,135000.0,0.2266409943647277,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
25,416727,0,4,170640.0,13612.5,1.0,135000.0,135000.0,0.3365327350290024,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
49,388401,0,3,450000.0,41404.5,4.0,450000.0,450000.0,0.5932401677671066,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,2
39,199158,0,9,522814.5,54900.0,3.0,481500.0,202500.0,0.513736734472409,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,2
30,263937,0,4,562491.0,27189.0,2.0,454500.0,247500.0,0.7105427860078986,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
32,337118,0,0,145557.0,11560.5,3.0,121500.0,112500.0,0.6361724925510518,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
36,179824,0,7,517500.0,28201.5,5.0,517500.0,135000.0,0.5373584974290461,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2
52,105887,0,2,922500.0,41814.0,1.0,922500.0,135000.0,0.1543595969889815,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
52,188053,0,-1000,453514.5,16933.5,2.0,391500.0,81000.0,0.6184243206295787,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
37,144820,0,15,473161.5,33061.5,2.0,405000.0,225000.0,0.4991271811258413,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
63,124764,0,-1000,360000.0,18000.0,1.0,360000.0,202500.0,0.3576636970891528,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
46,174409,1,7,1193580.0,38632.5,2.0,855000.0,81000.0,0.5678352150434038,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
54,440256,0,12,630747.0,18441.0,2.0,526500.0,153000.0,0.7307254673217513,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
28,218824,0,5,1223010.0,48501.0,2.0,1125000.0,157500.0,0.6178255558370451,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
45,382535,0,11,472500.0,15372.0,2.0,472500.0,225000.0,0.5118245735396498,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
45,282697,0,15,2250000.0,225000.0,3.0,2250000.0,1125000.0,0.5942160035285584,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,2
34,397735,0,6,450000.0,22018.5,2.0,450000.0,292500.0,0.1116582179607713,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
51,326675,0,2,781920.0,43789.5,2.0,675000.0,180000.0,0.7320958466281527,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
40,213022,0,3,262246.5,31252.5,2.0,243000.0,202500.0,0.6973140492678999,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
41,203159,0,6,936000.0,39654.0,3.0,936000.0,189000.0,0.6457787148608455,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2
59,234568,0,26,180000.0,13455.0,2.0,180000.0,99000.0,0.5934459459971433,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
43,391607,0,4,904500.0,36000.0,2.0,904500.0,157500.0,0.6666951810872764,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
42,293887,0,1,1223010.0,51948.0,3.0,1125000.0,351000.0,0.6682774112486736,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2
37,396472,0,4,450000.0,20979.0,1.0,450000.0,135000.0,0.574423308734911,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
28,208564,0,7,463284.0,30294.0,1.0,382500.0,225000.0,0.6084165669938029,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
48,446235,0,3,251280.0,12960.0,1.0,180000.0,45000.0,0.5392498094388993,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
54,105877,0,-1000,73944.0,2785.5,1.0,58500.0,47250.0,0.0709225153091329,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
35,431430,0,4,360000.0,18000.0,4.0,360000.0,171000.0,0.6590131687440209,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
34,374690,0,5,254799.0,14755.5,3.0,193500.0,90000.0,0.213753388203729,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
25,175093,1,4,143910.0,14233.5,1.0,135000.0,121500.0,0.6043506746925593,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
51,270508,0,11,1762110.0,67248.0,2.0,1575000.0,405000.0,0.6424653510454111,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
67,289314,0,-1000,254700.0,14350.5,1.0,225000.0,157500.0,0.4430337772366166,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
44,123189,0,2,582804.0,25672.5,2.0,463500.0,164250.0,0.4616940188898863,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
44,102157,0,4,755190.0,38556.0,2.0,675000.0,189000.0,0.1029082366098551,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
45,383658,1,9,1525482.0,42079.5,4.0,1363500.0,180000.0,0.6077286505769794,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2
47,172342,0,6,417024.0,29785.5,4.0,360000.0,162000.0,0.6494416641491829,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2
58,133039,0,4,495882.0,36211.5,2.0,405000.0,216000.0,0.7646968182369104,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
37,206922,0,15,675000.0,32602.5,4.0,675000.0,135000.0,0.0499334891598486,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
28,136286,0,4,840951.0,33480.0,2.0,679500.0,157500.0,0.1631870354642708,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
32,411732,0,1,269550.0,11106.0,3.0,225000.0,112500.0,0.6025819915930614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
27,251616,0,5,199080.0,15858.0,3.0,157500.0,67500.0,0.1311140037280327,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
29,291469,0,10,284400.0,22599.0,4.0,225000.0,112500.0,0.7726786814526576,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2
63,188688,0,3,1467612.0,62311.5,2.0,1350000.0,315000.0,0.6286950555032058,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
34,100661,0,11,808650.0,31464.0,2.0,675000.0,202500.0,0.6610936096863835,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
35,389661,0,8,225000.0,11250.0,3.0,225000.0,292500.0,0.3611880136346282,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2
36,206289,0,0,675000.0,33750.0,2.0,675000.0,315000.0,0.5682376403842243,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
37,103601,0,11,1350000.0,67500.0,3.0,1350000.0,252000.0,0.5742789664769874,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2
36,425628,0,3,312768.0,22374.0,4.0,270000.0,135000.0,0.2893658732374062,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2
41,220440,0,2,1800000.0,56650.5,2.0,1800000.0,315000.0,0.6856429111753245,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
60,441714,0,-1000,518562.0,22972.5,2.0,463500.0,67500.0,0.549619574177788,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
54,450178,0,4,505066.5,48082.5,2.0,468000.0,112500.0,0.3572819736123357,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
32,164013,0,8,673875.0,21865.5,2.0,562500.0,270000.0,0.7004112503403592,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1
28,248167,1,1,544491.0,17563.5,3.0,454500.0,225000.0,0.6539882367271216,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2
51,390853,0,3,804420.0,34213.5,2.0,706500.0,292500.0,0.4608571671658036,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
51,122951,0,2,363190.5,36049.5,1.0,328500.0,211500.0,0.5292382472675153,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,277388,0,1,1255680.0,45234.0,3.0,1125000.0,292500.0,0.6096558117979883,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2
58,130288,1,-1000,544491.0,17694.0,2.0,454500.0,66150.0,0.4191303846899376,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
41,411010,0,14,521280.0,22959.0,3.0,450000.0,112500.0,0.6036288765663111,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
53,258241,0,1,180000.0,9000.0,2.0,,90000.0,0.67040691948204,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
44,119368,0,15,1350000.0,44617.5,2.0,1350000.0,112500.0,0.71093391551603,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
39,406522,0,2,625536.0,22599.0,2.0,540000.0,247500.0,0.7590396189604632,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
56,159374,0,-1000,187704.0,10903.5,1.0,148500.0,180000.0,0.0080695093705707,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
46,244199,0,13,760225.5,38947.5,2.0,679500.0,180000.0,0.4196948219368546,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
23,373905,0,4,450000.0,34956.0,2.0,450000.0,225000.0,0.2132466585323478,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
44,338227,0,8,1436850.0,42142.5,2.0,1125000.0,157500.0,0.6231037889288994,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
58,201935,0,-1000,547344.0,17919.0,1.0,472500.0,59850.0,0.0816085185412039,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
57,379424,0,8,1223010.0,51948.0,2.0,1125000.0,283500.0,0.5767523962488051,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
62,183219,0,-1000,555273.0,16366.5,2.0,463500.0,45000.0,0.5362057881545605,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
24,355509,1,1,254700.0,17149.5,1.0,225000.0,112500.0,0.206860870185762,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
68,224552,0,-1000,178290.0,17496.0,2.0,157500.0,67500.0,0.1915258625230554,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
54,115695,0,7,906615.0,30091.5,2.0,688500.0,270000.0,0.1888249255855544,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
30,303709,0,4,1575000.0,43443.0,3.0,1575000.0,225000.0,0.7461179185511457,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2
32,445391,0,5,180000.0,9000.0,2.0,180000.0,67500.0,0.5542595198686687,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
28,297226,1,5,790830.0,62482.5,2.0,675000.0,315000.0,0.6064089500051401,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
57,293836,0,-1000,269550.0,12001.5,1.0,225000.0,90000.0,0.6160219472212494,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
45,129493,0,4,314055.0,17167.5,2.0,238500.0,90000.0,0.5046212787137391,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
61,289294,0,-1000,490536.0,15795.0,1.0,405000.0,54000.0,0.2460587926023757,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
43,208668,0,10,592560.0,35937.0,4.0,450000.0,180000.0,0.2436691352548864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
34,141241,1,4,238716.0,13077.0,3.0,171000.0,180000.0,0.3058461719071837,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
67,229753,0,-1000,225000.0,13045.5,2.0,225000.0,108000.0,0.45839681519442,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
23,164747,0,2,271066.5,23319.0,1.0,234000.0,112500.0,0.4828807937850968,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
60,376877,0,-1000,202500.0,10125.0,2.0,202500.0,135000.0,0.4746899407842278,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
53,369138,0,7,1107000.0,32368.5,2.0,1107000.0,225000.0,0.6391484001851713,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
30,135613,0,3,971280.0,49338.0,3.0,900000.0,184500.0,0.6044970711212032,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
41,372551,0,5,533668.5,24858.0,2.0,477000.0,225000.0,0.5235358634297471,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
33,309472,0,2,640080.0,29970.0,2.0,450000.0,112500.0,0.6382249286317414,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
31,186625,0,8,735579.0,39901.5,4.0,585000.0,144000.0,0.6212326424401364,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,2
59,172495,0,-1000,256500.0,25497.0,2.0,256500.0,180000.0,0.4659195134430129,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1
